,Timestamp,Machine_ID,Sensor_ID,Reading,Hour
0,2023-01-01 00:00:00,-1.414213562373095,-1.224744871391589,0.4719348014243902,-1.638005769806902
1,2023-01-01 00:00:00,-1.414213562373095,0.0,-0.16423403187872482,-1.638005769806902
2,2023-01-01 00:00:00,-1.414213562373095,1.224744871391589,0.6231922146301374,-1.638005769806902
3,2023-01-01 00:00:00,-0.7071067811865475,-1.224744871391589,1.5001745146462728,-1.638005769806902
4,2023-01-01 00:00:00,-0.7071067811865475,0.0,-0.26030286641380035,-1.638005769806902
5,2023-01-01 00:00:00,-0.7071067811865475,1.224744871391589,-0.26028641786163065,-1.638005769806902
6,2023-01-01 00:00:00,0.0,-1.224744871391589,1.5564627986129786,-1.638005769806902
7,2023-01-01 00:00:00,0.0,0.0,0.7431628910403573,-1.638005769806902
8,2023-01-01 00:00:00,0.0,1.224744871391589,-0.49606502837086686,-1.638005769806902
9,2023-01-01 00:00:00,0.7071067811865475,-1.224744871391589,0.517866638208085,-1.638005769806902
10,2023-01-01 00:00:00,0.7071067811865475,0.0,-0.48999698090873545,-1.638005769806902
11,2023-01-01 00:00:00,0.7071067811865475,1.224744871391589,-0.4923133760322617,-1.638005769806902
12,2023-01-01 00:00:00,1.414213562373095,-1.224744871391589,0.21670534263993932,-1.638005769806902
13,2023-01-01 00:00:00,1.414213562373095,0.0,-1.9425775558589968,-1.638005769806902
14,2023-01-01 00:00:00,1.414213562373095,1.224744871391589,-1.7538620251460908,-1.638005769806902
15,2023-01-01 01:00:00,-1.414213562373095,-1.224744871391589,-0.5890521662859804,-1.494435542971237
16,2023-01-01 01:00:00,-1.414213562373095,0.0,-1.0404403808155007,-1.494435542971237
17,2023-01-01 01:00:00,-1.414213562373095,1.224744871391589,0.28912591476695126,-1.494435542971237
18,2023-01-01 01:00:00,-0.7071067811865475,-1.224744871391589,-0.9354368567091308,-1.494435542971237
19,2023-01-01 01:00:00,-0.7071067811865475,0.0,-1.440661843635243,-1.494435542971237
20,2023-01-01 01:00:00,-0.7071067811865475,1.224744871391589,1.4426858561894522,-1.494435542971237
21,2023-01-01 01:00:00,0.0,-1.224744871391589,-0.2519100878736512,-1.494435542971237
22,2023-01-01 01:00:00,0.0,0.0,0.04194426833380987,-1.494435542971237
23,2023-01-01 01:00:00,0.0,1.224744871391589,-1.4531296578954827,-1.494435542971237
24,2023-01-01 01:00:00,0.7071067811865475,-1.224744871391589,-0.5711137958553952,-1.494435542971237
25,2023-01-01 01:00:00,0.7071067811865475,0.0,0.08542000378511755,-1.494435542971237
26,2023-01-01 01:00:00,0.7071067811865475,1.224744871391589,-1.1788618478006416,-1.494435542971237
27,2023-01-01 01:00:00,1.414213562373095,-1.224744871391589,0.35069180066750827,-1.494435542971237
28,2023-01-01 01:00:00,1.414213562373095,0.0,-0.6274752229795351,-1.494435542971237
29,2023-01-01 01:00:00,1.414213562373095,1.224744871391589,-0.3179511110667613,-1.494435542971237
30,2023-01-01 02:00:00,-1.414213562373095,-1.224744871391589,-0.6285451472988763,-1.3508653161355724
31,2023-01-01 02:00:00,-1.414213562373095,0.0,1.8300400768166474,-1.3508653161355724
32,2023-01-01 02:00:00,-1.414213562373095,1.224744871391589,-0.03923305755215412,-1.3508653161355724
33,2023-01-01 02:00:00,-0.7071067811865475,-1.224744871391589,-1.0854043245549045,-1.3508653161355724
34,2023-01-01 02:00:00,-0.7071067811865475,0.0,0.798376387749851,-1.3508653161355724
35,2023-01-01 02:00:00,-0.7071067811865475,1.224744871391589,-1.2488428666317015,-1.3508653161355724
36,2023-01-01 02:00:00,0.0,-1.224744871391589,0.18354461677093747,-1.3508653161355724
37,2023-01-01 02:00:00,0.0,0.0,-1.9890544010926143,-1.3508653161355724
38,2023-01-01 02:00:00,0.0,1.224744871391589,-1.356386497820783,-1.3508653161355724
39,2023-01-01 02:00:00,0.7071067811865475,-1.224744871391589,0.17151975709592468,-1.3508653161355724
